GCSobject	pretty_size	maxLength
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2828-03A-01T-0734-13_rnaseq_fastq.tar	5.4 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2914-03A-01T-0734-13_rnaseq_fastq.tar	5.4 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2867-03A-01T-0734-13_rnaseq_fastq.tar	5.5 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2933-03A-01T-0734-13_rnaseq_fastq.tar	5.5 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2819-03A-01T-0734-13_rnaseq_fastq.tar	5.5 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2916-03A-01T-0734-13_rnaseq_fastq.tar	5.5 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2924-03A-01T-0740-13_rnaseq_fastq.tar	5.5 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-2097-01A-02R-1568-13_rnaseq_fastq.tar	5.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2908-03A-01T-0740-13_rnaseq_fastq.tar	5.5 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-30-1860-01A-01R-1568-13_rnaseq_fastq.tar	5.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-1487-01A-01R-1565-13_rnaseq_fastq.tar	5.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2955-03A-01T-0734-13_rnaseq_fastq.tar	5.7 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-4438-01A-01R-1157-13_rnaseq_fastq.tar	5.7 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2929-03A-01T-0735-13_rnaseq_fastq.tar	5.7 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2920-03B-01T-0760-13_rnaseq_fastq.tar	5.7 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2976-03A-01T-0734-13_rnaseq_fastq.tar	5.7 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2977-03B-01T-0760-13_rnaseq_fastq.tar	5.8 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2930-03A-01T-0740-13_rnaseq_fastq.tar	5.8 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2805-03A-01T-0734-13_rnaseq_fastq.tar	5.8 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-8677-01A-11R-2402-13_rnaseq_fastq.tar	5.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2845-03B-01T-0748-13_rnaseq_fastq.tar	5.8 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2975-03A-01T-0734-13_rnaseq_fastq.tar	5.8 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2982-03B-01T-0748-13_rnaseq_fastq.tar	5.8 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0891-01A-01R-1564-13_rnaseq_fastq.tar	5.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-4357-01A-01R-1157-13_rnaseq_fastq.tar	5.8 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-30-1714-01A-02R-1567-13_rnaseq_fastq.tar	5.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2980-03A-01T-0734-13_rnaseq_fastq.tar	5.8 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2959-03A-01T-0734-13_rnaseq_fastq.tar	5.8 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0766-01A-02R-1564-13_rnaseq_fastq.tar	5.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-4367-01A-01R-1157-13_rnaseq_fastq.tar	5.9 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2912-03A-01T-0734-13_rnaseq_fastq.tar	5.9 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2808-03A-01T-0734-13_rnaseq_fastq.tar	5.9 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-4443-01A-01R-1157-13_rnaseq_fastq.tar	5.9 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2963-03A-01T-0734-13_rnaseq_fastq.tar	5.9 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-23-1119-01A-02R-1565-13_rnaseq_fastq.tar	5.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-1506-01A-01R-1565-13_rnaseq_fastq.tar	5.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-04-1338-01A-01R-1564-13_rnaseq_fastq.tar	5.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2943-03A-01T-0740-13_rnaseq_fastq.tar	5.9 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0920-01A-01R-1564-13_rnaseq_fastq.tar	6.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2806-03A-01T-0734-13_rnaseq_fastq.tar	6.0 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0804-01A-01R-1564-13_rnaseq_fastq.tar	6.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2853-03A-01T-0734-13_rnaseq_fastq.tar	6.0 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2882-03A-01T-0740-13_rnaseq_fastq.tar	6.0 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2917-03A-01T-0734-13_rnaseq_fastq.tar	6.0 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2990-03B-01T-0748-13_rnaseq_fastq.tar	6.0 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2999-03B-01T-0748-13_rnaseq_fastq.tar	6.1 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2842-03A-01T-0734-13_rnaseq_fastq.tar	6.1 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2921-03A-01T-0740-13_rnaseq_fastq.tar	6.1 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1544-01A-01R-1566-13_rnaseq_fastq.tar	6.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2965-03A-01T-0734-13_rnaseq_fastq.tar	6.1 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-2008-02A-01R-1568-13_rnaseq_fastq.tar	6.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-2262-01A-01R-1568-13_rnaseq_fastq.tar	6.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-7958-01A-21R-2343-13_rnaseq_fastq.tar	6.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-1496-01A-01R-1565-13_rnaseq_fastq.tar	6.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2849-03A-01T-0734-13_rnaseq_fastq.tar	6.2 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2938-03A-01T-0736-13_rnaseq_fastq.tar	6.2 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2823-03A-01T-0736-13_rnaseq_fastq.tar	6.2 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2888-03B-01T-0748-13_rnaseq_fastq.tar	6.2 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-2102-01A-01R-1568-13_rnaseq_fastq.tar	6.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2988-03B-01T-0748-13_rnaseq_fastq.tar	6.3 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2813-03A-01T-0736-13_rnaseq_fastq.tar	6.3 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1557-01A-01R-1566-13_rnaseq_fastq.tar	6.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2872-03A-01T-0735-13_rnaseq_fastq.tar	6.3 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2948-03A-01T-0740-13_rnaseq_fastq.tar	6.4 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-23-1113-01A-01R-1564-13_rnaseq_fastq.tar	6.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-4444-01A-01R-1157-13_rnaseq_fastq.tar	6.5 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-4305-01A-01R-1157-13_rnaseq_fastq.tar	6.5 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2841-03B-01T-0760-13_rnaseq_fastq.tar	6.5 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-8686-01A-11R-2402-13_rnaseq_fastq.tar	6.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-10-0938-01A-02R-1564-13_rnaseq_fastq.tar	6.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-4371-01A-01R-1157-13_rnaseq_fastq.tar	6.5 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-4462-01A-01R-1157-13_rnaseq_fastq.tar	6.5 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2949-03B-01T-0748-13_rnaseq_fastq.tar	6.5 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0924-01A-01R-1564-13_rnaseq_fastq.tar	6.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-4440-01A-01R-1157-13_rnaseq_fastq.tar	6.6 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-1328-01A-01R-1565-13_rnaseq_fastq.tar	6.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LAML/Total_RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-AB-2941-03A-01T-0740-13_rnaseq_fastq.tar	6.7 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-30-1866-01A-02R-1568-13_rnaseq_fastq.tar	6.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-4442-01A-01R-1157-13_rnaseq_fastq.tar	6.7 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-2111-01A-01R-1568-13_rnaseq_fastq.tar	6.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-30-1892-01A-01R-1568-13_rnaseq_fastq.tar	6.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-8483-01A-31R-2402-13_rnaseq_fastq.tar	6.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-29-1766-01A-01R-1567-13_rnaseq_fastq.tar	6.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-FP-7829-01A-11R-2055-13_rnaseq_fastq.tar	6.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-4361-01A-01R-1157-13_rnaseq_fastq.tar	6.9 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-4477-01A-01R-1157-13_rnaseq_fastq.tar	6.9 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-7707-01A-11R-2055-13_rnaseq_fastq.tar	6.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-23-1021-01B-01R-1564-13_rnaseq_fastq.tar	7.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-4469-01A-01R-1157-13_rnaseq_fastq.tar	7.0 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-23-1116-01A-01R-1564-13_rnaseq_fastq.tar	7.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1416-01A-01R-1565-13_rnaseq_fastq.tar	7.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-1725-01A-01R-1567-13_rnaseq_fastq.tar	7.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-4466-01A-01R-1157-13_rnaseq_fastq.tar	7.0 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-04-1542-01A-01R-1566-13_rnaseq_fastq.tar	7.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-4201-01A-01R-1131-13_rnaseq_fastq.tar	7.1 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1467-01A-01R-1566-13_rnaseq_fastq.tar	7.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0906-01A-01R-1564-13_rnaseq_fastq.tar	7.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-SW-A7EB-01A-11R-A354-31_rnaseq_fastq.tar	7.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-09-1661-01B-01R-1566-13_rnaseq_fastq.tar	7.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-30-1853-01A-02R-1567-13_rnaseq_fastq.tar	7.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-10-0928-01A-02R-1564-13_rnaseq_fastq.tar	7.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-VQ-A91U-01A-11R-A414-31_rnaseq_fastq.tar	7.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-4304-01A-01R-1157-13_rnaseq_fastq.tar	7.3 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-8589-01A-11R-2402-13_rnaseq_fastq.tar	7.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0888-01A-01R-1564-13_rnaseq_fastq.tar	7.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-4253-01A-01R-1131-13_rnaseq_fastq.tar	7.3 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-4294-01A-01R-1131-13_rnaseq_fastq.tar	7.3 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-4279-01A-01R-1131-13_rnaseq_fastq.tar	7.3 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-2254-01A-01R-1568-13_rnaseq_fastq.tar	7.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-2398-01A-01R-1569-13_rnaseq_fastq.tar	7.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-59-2352-01A-01R-1569-13_rnaseq_fastq.tar	7.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-4368-01A-01R-1157-13_rnaseq_fastq.tar	7.5 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-4465-01A-01R-1157-13_rnaseq_fastq.tar	7.5 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1923-01A-01R-1567-13_rnaseq_fastq.tar	7.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-4476-01A-01R-1157-13_rnaseq_fastq.tar	7.5 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-2401-01A-01R-1569-13_rnaseq_fastq.tar	7.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-2288-01A-01R-1568-13_rnaseq_fastq.tar	7.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-4191-01A-02R-1131-13_rnaseq_fastq.tar	7.5 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-1907-01A-01R-1567-13_rnaseq_fastq.tar	7.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-20-1682-01A-01R-1564-13_rnaseq_fastq.tar	7.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-5721-11A-01R-1602-13_rnaseq_fastq.tar	7.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-29-2427-01A-01R-1569-13_rnaseq_fastq.tar	7.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-4306-01A-01R-1157-13_rnaseq_fastq.tar	7.6 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-29-1711-01A-01R-1567-13_rnaseq_fastq.tar	7.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-1721-01A-01R-1569-13_rnaseq_fastq.tar	7.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-1918-01A-01R-1568-13_rnaseq_fastq.tar	7.6 GB	75
