GCSobject	pretty_size	maxLength
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17222.TCGA-12-0619-01A-01R-1849-01.2.tar.gz	7.1GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17219.TCGA-06-0158-01A-01R-1849-01.2.tar.gz	7.2GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17496.TCGA-14-0817-01A-01R-1849-01.2.tar.gz	7.2GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17662.TCGA-32-1970-01A-01R-1850-01.2.tar.gz	7.2GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17656.TCGA-28-2514-01A-02R-1850-01.2.tar.gz	7.3GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17808.TCGA-76-4926-01B-01R-1850-01.4.tar.gz	7.3GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17230.TCGA-06-0141-01A-01R-1849-01.2.tar.gz	7.3GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17806.TCGA-19-4065-01A-01R-2005-01.4.tar.gz	7.3GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17814.TCGA-06-5411-01A-01R-1849-01.4.tar.gz	7.4GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17809.TCGA-06-5410-01A-01R-1849-01.4.tar.gz	7.4GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17212.TCGA-06-0129-01A-01R-1849-01.2.tar.gz	7.4GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17799.TCGA-06-1804-01A-01R-1849-01.4.tar.gz	7.4GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17640.TCGA-19-2629-01A-01R-1850-01.2.tar.gz	7.5GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17216.TCGA-12-0618-01A-01R-1849-01.2.tar.gz	7.5GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17660.TCGA-06-5414-01A-01R-1849-01.2.tar.gz	7.5GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17676.TCGA-41-2571-01A-01R-1850-01.2.tar.gz	7.5GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17816.TCGA-28-5215-01A-01R-1850-01.4.tar.gz	7.5GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17805.TCGA-14-0781-01B-01R-1849-01.4.tar.gz	7.6GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17810.TCGA-15-1444-01A-02R-1850-01.4.tar.gz	7.6GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17634.TCGA-19-2625-01A-01R-1850-01.2.tar.gz	7.6GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17205.TCGA-06-0745-01A-01R-1849-01.2.tar.gz	7.6GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17803.TCGA-76-4925-01A-01R-1850-01.4.tar.gz	7.6GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17651.TCGA-19-1390-01A-01R-1850-01.2.tar.gz	7.6GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17478.TCGA-12-0821-01A-01R-1849-01.2.tar.gz	7.7GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17817.TCGA-76-4928-01B-01R-1850-01.4.tar.gz	7.7GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17819.TCGA-26-1442-01A-01R-1850-01.4.tar.gz	7.7GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17657.TCGA-19-1787-01B-01R-1850-01.2.tar.gz	7.7GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17675.TCGA-19-2624-01A-01R-1850-01.2.tar.gz	7.8GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17663.TCGA-19-2619-01A-01R-1850-01.2.tar.gz	7.8GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17652.TCGA-32-2616-01A-01R-1850-01.2.tar.gz	8.1GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17670.TCGA-32-2638-01A-01R-1850-01.2.tar.gz	8.2GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17664.TCGA-32-2634-01A-01R-1850-01.2.tar.gz	8.2GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17646.TCGA-32-2615-01A-01R-1850-01.2.tar.gz	8.4GB	76
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/GBM/RNA/RNA-Seq/BI/ILLUMINA/G17666.TCGA-06-5415-01A-01R-1849-01.2.tar.gz	12.1GB	76
